filename,speaker,text,language,language_code,gender,audio_sampling_rate,audio_num_samples,audio_duration_s,audio_size_bytes,audio_num_channels,split
nchlt_nbl_008f_0114.wav,nbl_008,kunabosemfengwana emidlalweni eminengi,isiNdebele,nbl,female,16000,55680,3.48,222720,1,train
nchlt_nbl_008f_0103.wav,nbl_008,aya nokwando amatjhitjini asakha sako,isiNdebele,nbl,female,16000,86400,5.4,345600,1,train
nchlt_nbl_008f_0109.wav,nbl_008,kwafa abantu abanengi ngo nakutjhagala abentwana besikolo,isiNdebele,nbl,female,16000,90240,5.64,360960,1,train
nchlt_nbl_008f_0110.wav,nbl_008,ushaka walwa namakhuwamisikhathi eside khulu,isiNdebele,nbl,female,16000,82560,5.16,330240,1,train
nchlt_nbl_008f_0128.wav,nbl_008,wakhamba indawo ezinengi abulala amajuda,isiNdebele,nbl,female,16000,76800,4.8,307200,1,train
nchlt_nbl_008f_0137.wav,nbl_008,ngibona uthabo uthula iindaba kumabonwakude,isiNdebele,nbl,female,16000,94080,5.88,376320,1,train
nchlt_nbl_008f_0136.wav,nbl_008,sele kuneembhendlela ezinengi ezingasi ngezombuso,isiNdebele,nbl,female,16000,86400,5.4,345600,1,train
nchlt_nbl_008f_0112.wav,nbl_008,wona siwusebenzisela ukhukha nanyana ukubeka amanzi,isiNdebele,nbl,female,16000,94080,5.88,376320,1,train
nchlt_nbl_008f_0141.wav,nbl_008,umuvummo wekerege uthengisa khulu enageni le,isiNdebele,nbl,female,16000,88320,5.52,353280,1,train
nchlt_nbl_008f_0145.wav,nbl_008,amaperegisi anezokha mzimba,isiNdebele,nbl,female,16000,69120,4.32,276480,1,train
nchlt_nbl_008f_0143.wav,nbl_008,the sistine chapel,isiNdebele,nbl,female,16000,55680,3.48,222720,1,train
nchlt_nbl_008f_0142.wav,nbl_008,abodorhodere bamazinyo bakhona epitori,isiNdebele,nbl,female,16000,67200,4.2,268800,1,train
nchlt_nbl_008f_0120.wav,nbl_008,iinarha ezinethekhinoloji ephezulu zivama uphemelela eemfundeni,isiNdebele,nbl,female,16000,113280,7.08,453120,1,train
nchlt_nbl_008f_0140.wav,nbl_008,itsotsi mdlalo osifundi sako nosakhako,isiNdebele,nbl,female,16000,140160,8.76,560640,1,train
nchlt_nbl_008f_0169.wav,nbl_008,ukuhlola abantu ngaphakathi kulisizo,isiNdebele,nbl,female,16000,67200,4.2,268800,1,train
nchlt_nbl_008f_0162.wav,nbl_008,abosomavikili bangekhethwapha bangenele itoyitoyi,isiNdebele,nbl,female,16000,101760,6.36,407040,1,train
nchlt_nbl_008f_0138.wav,nbl_008,umunotho wezimbabwe uphasi khulu amalanga la,isiNdebele,nbl,female,16000,82560,5.16,330240,1,train
nchlt_nbl_008f_0148.wav,nbl_008,umdialo wotjhatjhalazi uyakamsa,isiNdebele,nbl,female,16000,74880,4.68,299520,1,train
nchlt_nbl_008f_0146.wav,nbl_008,kulalelwa namkha uzwa ngendlebe,isiNdebele,nbl,female,16000,71040,4.44,284160,1,train
nchlt_nbl_008f_0157.wav,nbl_008,unanasi uyaziwahla inodo,isiNdebele,nbl,female,16000,63360,3.96,253440,1,train
nchlt_nbl_008f_0149.wav,nbl_008,izabelo zangaphetjheya zithe ukwehla namhlanje,isiNdebele,nbl,female,16000,69120,4.32,276480,1,train
nchlt_nbl_008f_0165.wav,nbl_008,indatjana emnandi yesindebele,isiNdebele,nbl,female,16000,53760,3.36,215040,1,train
nchlt_nbl_008f_0155.wav,nbl_008,isigodi esinye nesinye sinelimi laso,isiNdebele,nbl,female,16000,71040,4.44,284160,1,train
nchlt_nbl_008f_0163.wav,nbl_008,umandela ngoomongameli wokuthama edewula afrika,isiNdebele,nbl,female,16000,122880,7.68,491520,1,train
nchlt_nbl_008f_0159.wav,nbl_008,amakhuwa afika njani esewula afrika,isiNdebele,nbl,female,16000,63360,3.96,253440,1,train
nchlt_nbl_008f_0152.wav,nbl_008,umuntu nakathuluma isindebelekufuze agandelele,isiNdebele,nbl,female,16000,111360,6.96,445440,1,train
nchlt_nbl_008f_0170.wav,nbl_008,qobe nyaka isitjhaba samandebele siya erholweni,isiNdebele,nbl,female,16000,65280,4.08,261120,1,train
nchlt_nbl_008f_0151.wav,nbl_008,inarha yekhethu beyisingathe iphegere yephasi,isiNdebele,nbl,female,16000,72960,4.56,291840,1,train
nchlt_nbl_008f_0168.wav,nbl_008,iindlela zendawo zemakhaya ziyithabathi,isiNdebele,nbl,female,16000,78720,4.92,314880,1,train
nchlt_nbl_008f_0166.wav,nbl_008,ikoloyi inalapho ikhombisa khona izinga lebelo,isiNdebele,nbl,female,16000,65280,4.08,261120,1,train
nchlt_nbl_008f_0156.wav,nbl_008,amazulu babantu abawathandako amasiko amasiko wabo,isiNdebele,nbl,female,16000,88320,5.52,353280,1,train
nchlt_nbl_008f_0173.wav,nbl_008,ukutjheja ipilo kuzirhelebha kusasa,isiNdebele,nbl,female,16000,61440,3.84,245760,1,train
nchlt_nbl_008f_0176.wav,nbl_008,itsikiri ngenye yezinto ezilolongako,isiNdebele,nbl,female,16000,63360,3.96,253440,1,train
nchlt_nbl_008f_0182.wav,nbl_008,ngonyaka ka ubukhosi bamandebele baya emanaleli,isiNdebele,nbl,female,16000,74880,4.68,299520,1,train
nchlt_nbl_008f_0172.wav,nbl_008,bahlala benzani abafundi,isiNdebele,nbl,female,16000,44160,2.76,176640,1,train
nchlt_nbl_008f_0180.wav,nbl_008,imithetho yabosofengwana iyakarisa,isiNdebele,nbl,female,16000,57600,3.6,230400,1,train
nchlt_nbl_008f_0187.wav,nbl_008,sinetjhudu khulu ngoba sinemithi yemvelo,isiNdebele,nbl,female,16000,53760,3.36,215040,1,train
nchlt_nbl_008f_0185.wav,nbl_008,inarha yeswazini ingaphakathi kwesewula afrika,isiNdebele,nbl,female,16000,63360,3.96,253440,1,train
nchlt_nbl_008f_0190.wav,nbl_008,abathungi bezambatho esewula afrika sebaba banengi,isiNdebele,nbl,female,16000,78720,4.92,314880,1,train
nchlt_nbl_008f_0195.wav,nbl_008,amabhizinisi amancaniathola isizo lemali kurhulumende,isiNdebele,nbl,female,16000,84480,5.28,337920,1,train
nchlt_nbl_008f_0188.wav,nbl_008,kwamanye amalanga umzimba uvuka unghanghabele,isiNdebele,nbl,female,16000,53760,3.36,215040,1,train
nchlt_nbl_008f_0196.wav,nbl_008,umzimba utlhoga izakhamzimba nawuzakuqina,isiNdebele,nbl,female,16000,74880,4.68,299520,1,train
nchlt_nbl_008f_0194.wav,nbl_008,abavumi bayathatjelwa kwezinye iinarha,isiNdebele,nbl,female,16000,55680,3.48,222720,1,train
nchlt_nbl_008f_0191.wav,nbl_008,bese kube nalabo abathanda umdlalo kamabona kude,isiNdebele,nbl,female,16000,72960,4.56,291840,1,train
nchlt_nbl_008f_0198.wav,nbl_008,amadamu azele amanzi woke,isiNdebele,nbl,female,16000,44160,2.76,176640,1,train
nchlt_nbl_008f_0193.wav,nbl_008,ukuvuma libizelo elithandwa babantu abanengi,isiNdebele,nbl,female,16000,61440,3.84,245760,1,train
nchlt_nbl_008f_0184.wav,nbl_008,iimfundo zokuba mtloli zithatho iminyaka emithathu,isiNdebele,nbl,female,16000,76800,4.8,307200,1,train
nchlt_nbl_008f_0203.wav,nbl_008,abomakhelwana bami bahlala bakhuluma ngomadluphuthu,isiNdebele,nbl,female,16000,80640,5.04,322560,1,train
nchlt_nbl_008f_0197.wav,nbl_008,intengo yepahla ekarisako,isiNdebele,nbl,female,16000,55680,3.48,222720,1,train
nchlt_nbl_008f_0204.wav,nbl_008,abantu bathanda imvelo,isiNdebele,nbl,female,16000,34560,2.16,138240,1,train
nchlt_nbl_008f_0206.wav,nbl_008,ingoma zaka dj cleo zithondwa babantu obatjha,isiNdebele,nbl,female,16000,78720,4.92,314880,1,train
nchlt_nbl_008f_0189.wav,nbl_008,kukhona indawo lakuhlala khona imbandana zodwa,isiNdebele,nbl,female,16000,74880,4.68,299520,1,train
nchlt_nbl_008f_0199.wav,nbl_008,abasebenzi bakwashoprite bangale umsebenzi,isiNdebele,nbl,female,16000,96000,6.0,384000,1,train
nchlt_nbl_008f_0209.wav,nbl_008,kunemivumo yesikhuwa ethanwa khulu,isiNdebele,nbl,female,16000,65280,4.08,261120,1,train
nchlt_nbl_008f_0222.wav,nbl_008,incwadi kamelili ikhuluma ngendlela abantu abangarhona ngayo uku wonga imali,isiNdebele,nbl,female,16000,107520,6.72,430080,1,train
nchlt_nbl_008f_0211.wav,nbl_008,isigidi sidumuze beqa abeswa,isiNdebele,nbl,female,16000,78720,4.92,314880,1,train
nchlt_nbl_008f_0218.wav,nbl_008,usofengwana uphe udumisani ikarada elibovu,isiNdebele,nbl,female,16000,59520,3.72,238080,1,train
nchlt_nbl_008f_0200.wav,nbl_008,isimu liqeda indlala,isiNdebele,nbl,female,16000,42240,2.64,168960,1,train
nchlt_nbl_008f_0216.wav,nbl_008,umnakwethu ungithengele amabhlere,isiNdebele,nbl,female,16000,55680,3.48,222720,1,train
nchlt_nbl_008f_0212.wav,nbl_008,sibukela umabonakude,isiNdebele,nbl,female,16000,42240,2.64,168960,1,train
nchlt_nbl_008f_0210.wav,nbl_008,iloto uregisa abantu abanengi beyi busela kumphakathi,isiNdebele,nbl,female,16000,96000,6.0,384000,1,train
nchlt_nbl_008f_0208.wav,nbl_008,uzola uthokoze khulu nakanikela unongorwana,isiNdebele,nbl,female,16000,71040,4.44,284160,1,train
nchlt_nbl_008f_0227.wav,nbl_008,amasiko wethu sewathathelwa phasi amalanga la,isiNdebele,nbl,female,16000,69120,4.32,276480,1,train
nchlt_nbl_008f_0217.wav,nbl_008,umrayha uyasuthisa nawudlako,isiNdebele,nbl,female,16000,65280,4.08,261120,1,train
nchlt_nbl_008f_0234.wav,nbl_008,amalungelo wabantu abanzima bekagandelelwe,isiNdebele,nbl,female,16000,61440,3.84,245760,1,train
nchlt_nbl_008f_0221.wav,nbl_008,ikoro yezokuzithabisa izama ngamandla ukuthabisa umphakhathi,isiNdebele,nbl,female,16000,80640,5.04,322560,1,train
nchlt_nbl_008f_0231.wav,nbl_008,abantu bebaziphethe kumbi emnyanyeni kwamnguni,isiNdebele,nbl,female,16000,82560,5.16,330240,1,train
nchlt_nbl_008f_0224.wav,nbl_008,what are the sama awards,isiNdebele,nbl,female,16000,57600,3.6,230400,1,train
nchlt_nbl_008f_0226.wav,nbl_008,intaba yide ayibonakani ummuva wakhona,isiNdebele,nbl,female,16000,97920,6.12,391680,1,train
nchlt_nbl_008f_0228.wav,nbl_008,iimvakatjhi zangaphandle zicakatheke khulu,isiNdebele,nbl,female,16000,76800,4.8,307200,1,train
nchlt_nbl_008f_0239.wav,nbl_008,amamkhuwa bekathola ifundo ephambili,isiNdebele,nbl,female,16000,59520,3.72,238080,1,train
nchlt_nbl_008f_0241.wav,nbl_008,bese khuthi abanye badle umratha wamabele,isiNdebele,nbl,female,16000,63360,3.96,253440,1,train
nchlt_nbl_008f_0237.wav,nbl_008,imithi idlala indima ekhulu ebhodulukweni lekhethu,isiNdebele,nbl,female,16000,78720,4.92,314880,1,train
nchlt_nbl_008f_0245.wav,nbl_008,abantu bahlobana bunjani neemfene,isiNdebele,nbl,female,16000,49920,3.12,199680,1,train
nchlt_nbl_008f_0236.wav,nbl_008,kanye nomdlalo womrabaraba,isiNdebele,nbl,female,16000,38400,2.4,153600,1,train
nchlt_nbl_008f_0243.wav,nbl_008,umvumo wesindebele uligugu,isiNdebele,nbl,female,16000,46080,2.88,184320,1,train
nchlt_nbl_008f_0247.wav,nbl_008,abodorhodere abalapha abadlali bebholo,isiNdebele,nbl,female,16000,57600,3.6,230400,1,train
nchlt_nbl_008f_0246.wav,nbl_008,ukufundiswa kwabondebembili esikolweni,isiNdebele,nbl,female,16000,63360,3.96,253440,1,train
nchlt_nbl_008f_0255.wav,nbl_008,umuntu wembaji ukhana ukwenza imisebenzi enzima,isiNdebele,nbl,female,16000,80640,5.04,322560,1,train
nchlt_nbl_008f_0250.wav,nbl_008,umdlalo kamabona kude kufuze ubenabadlali,isiNdebele,nbl,female,16000,63360,3.96,253440,1,train
nchlt_nbl_008f_0256.wav,nbl_008,isihlahlaesikhulu esisesonovivili siyisibhukusekosi,isiNdebele,nbl,female,16000,113280,7.08,453120,1,train
nchlt_nbl_008f_0258.wav,nbl_008,umakhakhulararhwe uthokozisa kwamambala,isiNdebele,nbl,female,16000,63360,3.96,253440,1,train
nchlt_nbl_008f_0265.wav,nbl_008,imitjhoga eberegiswa ndekundleni,isiNdebele,nbl,female,16000,65280,4.08,261120,1,train
nchlt_nbl_008f_0266.wav,nbl_008,izambatho ziyathengeka epep,isiNdebele,nbl,female,16000,55680,3.48,222720,1,train
nchlt_nbl_008f_0268.wav,nbl_008,kunemihlobo eminingi khulu yemivumo ephasini,isiNdebele,nbl,female,16000,65280,4.08,261120,1,train
nchlt_nbl_008f_0262.wav,nbl_008,siele kano makhamphani amanengi wabo nogada,isiNdebele,nbl,female,16000,153600,9.6,614400,1,train
nchlt_nbl_008f_0257.wav,nbl_008,inhlangano yokuthuthukiswa kwelutjha beyinekonferense,isiNdebele,nbl,female,16000,126720,7.92,506880,1,train
nchlt_nbl_008f_0253.wav,nbl_008,iteki lakwo nayikhi liya thengeka,isiNdebele,nbl,female,16000,78720,4.92,314880,1,train
nchlt_nbl_008f_0249.wav,nbl_008,banengi abantu abakopela  usibusiso dlomo,isiNdebele,nbl,female,16000,71040,4.44,284160,1,train
nchlt_nbl_008f_0277.wav,nbl_008,woke umuntu unelungelo lokwala nanyana yini angayifuniko,isiNdebele,nbl,female,16000,80640,5.04,322560,1,train
nchlt_nbl_008f_0259.wav,nbl_008,ukungenisa abobaba kucakathekile,isiNdebele,nbl,female,16000,59520,3.72,238080,1,train
nchlt_nbl_008f_0271.wav,nbl_008,abantfu abanengi babulunge imali yabo erhwebeni lenthuthi,isiNdebele,nbl,female,16000,115200,7.2,460800,1,train
nchlt_nbl_008f_0279.wav,nbl_008,kunomehluko hlanyana,isiNdebele,nbl,female,16000,57600,3.6,230400,1,train
nchlt_nbl_008f_0270.wav,nbl_008,isewula afrika inabalingiswa abadumileko,isiNdebele,nbl,female,16000,61440,3.84,245760,1,train
nchlt_nbl_008f_0261.wav,nbl_008,umjeke udume khulu abantwini benarhakazi yekhethu,isiNdebele,nbl,female,16000,72960,4.56,291840,1,train
nchlt_nbl_008f_0274.wav,nbl_008,amazinga wokutjhisa eyanokwandalonyaka,isiNdebele,nbl,female,16000,82560,5.16,330240,1,train
nchlt_nbl_008f_0269.wav,nbl_008,ukuvula kwamaxhhwebo amaneneji kuzo kwenza abantu baberege,isiNdebele,nbl,female,16000,111360,6.96,445440,1,train
nchlt_nbl_008f_0278.wav,nbl_008,isibonelo samabizo amqondofana,isiNdebele,nbl,female,16000,55680,3.48,222720,1,train
nchlt_nbl_008f_0285.wav,nbl_008,irhwebo lezokuvakatjha nomka ukukureriya likhulise umnotho,isiNdebele,nbl,female,16000,111360,6.96,445440,1,train
nchlt_nbl_008f_0276.wav,nbl_008,isiqhema engisithandako yiajax cape town,isiNdebele,nbl,female,16000,69120,4.32,276480,1,train
nchlt_nbl_008f_0288.wav,nbl_008,amvikili wezambatho enza imali enengi,isiNdebele,nbl,female,16000,84480,5.28,337920,1,train
nchlt_nbl_008f_0280.wav,nbl_008,ngabe bayazwana abafundi nabotitjhere,isiNdebele,nbl,female,16000,65280,4.08,261120,1,train
nchlt_nbl_008f_0287.wav,nbl_008,udlalwanini umdlalo we soweto davi,isiNdebele,nbl,female,16000,67200,4.2,268800,1,train
nchlt_nbl_008f_0292.wav,nbl_008,begodi imvelo iligugu lethu,isiNdebele,nbl,female,16000,51840,3.24,207360,1,train
nchlt_nbl_008f_0281.wav,nbl_008,incwadi ehlonipheke khulu ngile ekhuluma ngekolo yomuntu,isiNdebele,nbl,female,16000,74880,4.68,299520,1,train
nchlt_nbl_008f_0284.wav,nbl_008,abodade bowathanda khulu emabhege,isiNdebele,nbl,female,16000,76800,4.8,307200,1,train
nchlt_nbl_008f_0295.wav,nbl_008,umuntu wengubo unomabele,isiNdebele,nbl,female,16000,53760,3.36,215040,1,train
nchlt_nbl_008f_0301.wav,nbl_008,thina sithanda ukugida,isiNdebele,nbl,female,16000,42240,2.64,168960,1,train
nchlt_nbl_008f_0305.wav,nbl_008,abadorhodere bakhuthaza abantu bona baziphathe kuhle,isiNdebele,nbl,female,16000,74880,4.68,299520,1,train
nchlt_nbl_008f_0289.wav,nbl_008,amandebele avuma kamnadi khulu,isiNdebele,nbl,female,16000,63360,3.96,253440,1,train
nchlt_nbl_008f_0290.wav,nbl_008,umsegwabo umbatha umsonyani nakayokuwela,isiNdebele,nbl,female,16000,63360,3.96,253440,1,train
nchlt_nbl_008f_0311.wav,nbl_008,kukhona ummongondaba yethando,isiNdebele,nbl,female,16000,46080,2.88,184320,1,train
nchlt_nbl_008f_0300.wav,nbl_008,botha njani amakhoxi na,isiNdebele,nbl,female,16000,65280,4.08,261120,1,train
nchlt_nbl_008f_0329.wav,nbl_008,urebeca malope mvumi odumileko wezekolo,isiNdebele,nbl,female,16000,67200,4.2,268800,1,train
nchlt_nbl_008f_0323.wav,nbl_008,ukudla imirorho kwenza umzimba ubemuhle,isiNdebele,nbl,female,16000,72960,4.56,291840,1,train
nchlt_nbl_008f_0310.wav,nbl_008,isarafina okhombisa ibandlululo,isiNdebele,nbl,female,16000,51840,3.24,207360,1,train
nchlt_nbl_008f_0308.wav,nbl_008,iinthomo zamabizo zitholakala kuphi,isiNdebele,nbl,female,16000,46080,2.88,184320,1,train
nchlt_nbl_008f_0306.wav,nbl_008,abanemirhala yangendlini bona bancani,isiNdebele,nbl,female,16000,76800,4.8,307200,1,train
nchlt_nbl_008f_0325.wav,nbl_008,inovela kamark edumme umhlaba yoke,isiNdebele,nbl,female,16000,63360,3.96,253440,1,train
nchlt_nbl_008f_0307.wav,nbl_008,iinthelo zebusika ziyatjhwaba ehlobo,isiNdebele,nbl,female,16000,51840,3.24,207360,1,train
nchlt_nbl_008f_0319.wav,nbl_008,iyathanda ikukhu yokuhlatjwa ekhaya,isiNdebele,nbl,female,16000,61440,3.84,245760,1,train
nchlt_nbl_008f_0328.wav,nbl_008,isibuya yindawo yokvphekela,isiNdebele,nbl,female,16000,84480,5.28,337920,1,train
nchlt_nbl_008f_0339.wav,nbl_008,ukudla kwanamhlanje akunazakhimzimba ezinengi,isiNdebele,nbl,female,16000,63360,3.96,253440,1,train
nchlt_nbl_008f_0331.wav,nbl_008,umzimba omkhulu owuna piloehle,isiNdebele,nbl,female,16000,69120,4.32,276480,1,train
nchlt_nbl_008f_0335.wav,nbl_008,sewukhona umhlathululi mezwi wesindebele,isiNdebele,nbl,female,16000,67200,4.2,268800,1,train
nchlt_nbl_008f_0327.wav,nbl_008,bese kuthi inarhakazi zihlukaniswe ngenarha,isiNdebele,nbl,female,16000,72960,4.56,291840,1,train
nchlt_nbl_008f_0341.wav,nbl_008,abantu abanye bazibandulele ukubabalingisi,isiNdebele,nbl,female,16000,80640,5.04,322560,1,train
nchlt_nbl_008f_0334.wav,nbl_008,unyabela wafela erholweni,isiNdebele,nbl,female,16000,40320,2.52,161280,1,train
nchlt_nbl_008f_0336.wav,nbl_008,ikwekwezi mhatjho ophuma phambili,isiNdebele,nbl,female,16000,49920,3.12,199680,1,train
nchlt_nbl_008f_0382.wav,nbl_008,usithombe urhatjha ihlelo lomvumo wesikhethu,isiNdebele,nbl,female,16000,99840,6.24,399360,1,train
nchlt_nbl_008f_0346.wav,nbl_008,ezinye iincwadi ziphana umlwazi,isiNdebele,nbl,female,16000,55680,3.48,222720,1,train
nchlt_nbl_008f_0348.wav,nbl_008,ilanga lamandela lamabeletho lithabelwa muntu woke,isiNdebele,nbl,female,16000,86400,5.4,345600,1,train
nchlt_nbl_008f_0345.wav,nbl_008,ukuvala kwamafu,isiNdebele,nbl,female,16000,34560,2.16,138240,1,train
nchlt_nbl_008f_0368.wav,nbl_008,ngiliphi ixhwebo elikhulu ukudlu amanye enorhenile,isiNdebele,nbl,female,16000,103680,6.48,414720,1,train
nchlt_nbl_008f_0337.wav,nbl_008,iinakamizwa azikalingeli imidlalo eminingi,isiNdebele,nbl,female,16000,99840,6.24,399360,1,train
nchlt_nbl_008f_0356.wav,nbl_008,esikhethwini sinengonyoma ezimbili,isiNdebele,nbl,female,16000,74880,4.68,299520,1,train
nchlt_nbl_008f_0370.wav,nbl_008,ubarack obama waqoba umlando lokha nakabekwa njegommungameli weamerika,isiNdebele,nbl,female,16000,122880,7.68,491520,1,train
nchlt_nbl_008f_0374.wav,nbl_008,abantu abonengi bathanda iinkerede,isiNdebele,nbl,female,16000,80640,5.04,322560,1,train
nchlt_nbl_008f_0350.wav,nbl_008,kukhona umvumo ethatha isikhathi esncani,isiNdebele,nbl,female,16000,61440,3.84,245760,1,train
nchlt_nbl_008f_0355.wav,nbl_008,ematjhweni kuza nomxhatjho nabantu abaphezulu,isiNdebele,nbl,female,16000,76800,4.8,307200,1,train
nchlt_nbl_008f_0387.wav,nbl_008,zevakatjho enaxheni le zisathuthuka begodu zilungele umotho,isiNdebele,nbl,female,16000,107520,6.72,430080,1,train
nchlt_nbl_008f_0379.wav,nbl_008,ukweba kwehlisa umnotho,isiNdebele,nbl,female,16000,46080,2.88,184320,1,train
nchlt_nbl_008f_0369.wav,nbl_008,endaweni zemekhaya irhwebo leenkuni liyakhomba,isiNdebele,nbl,female,16000,82560,5.16,330240,1,train
nchlt_nbl_008f_0373.wav,nbl_008,inarha yona ihlukaniswe ngeemfunda,isiNdebele,nbl,female,16000,53760,3.36,215040,1,train
nchlt_nbl_008f_0372.wav,nbl_008,sinomtjhini wokwenza umoya omakhaza notjhisako,isiNdebele,nbl,female,16000,76800,4.8,307200,1,train
nchlt_nbl_008f_0389.wav,nbl_008,kuthengwe izndlu ezisihlanu zakanobutjho,isiNdebele,nbl,female,16000,78720,4.92,314880,1,train
nchlt_nbl_008f_0384.wav,nbl_008,unyabela wafela exholweni,isiNdebele,nbl,female,16000,48000,3.0,192000,1,train
nchlt_nbl_008f_0388.wav,nbl_008,umbhino mthobanhliziyo wami,isiNdebele,nbl,female,16000,55680,3.48,222720,1,train
nchlt_nbl_008f_0385.wav,nbl_008,sine mitjhini nqondo esikhomba nayo,isiNdebele,nbl,female,16000,82560,5.16,330240,1,train
nchlt_nbl_008f_0397.wav,nbl_008,beza nini abavumi banga phetjheya enaxheni lena,isiNdebele,nbl,female,16000,71040,4.44,284160,1,train
nchlt_nbl_008f_0383.wav,nbl_008,imvelo yenza iphasi libelihle liqhakaze,isiNdebele,nbl,female,16000,69120,4.32,276480,1,train
nchlt_nbl_008f_0391.wav,nbl_008,umbuso wekhethu unejima lokubolekisa ngeemali,isiNdebele,nbl,female,16000,86400,5.4,345600,1,train
nchlt_nbl_008f_0395.wav,nbl_008,amanyathelo akheke samabhudzu ase fetjhenini,isiNdebele,nbl,female,16000,86400,5.4,345600,1,train
nchlt_nbl_008f_0403.wav,nbl_008,uthemba unerhwebo lokugwala,isiNdebele,nbl,female,16000,53760,3.36,215040,1,train
nchlt_nbl_008f_0398.wav,nbl_008,umusi wabeletha amadodana asithandathu,isiNdebele,nbl,female,16000,63360,3.96,253440,1,train
nchlt_nbl_008f_0405.wav,nbl_008,nabentazana bayazimbatha iinrholwane,isiNdebele,nbl,female,16000,63360,3.96,253440,1,train
nchlt_nbl_008f_0406.wav,nbl_008,iinolwana zemandulo zimnandi kwamambala,isiNdebele,nbl,female,16000,72960,4.56,291840,1,train
nchlt_nbl_008f_0418.wav,nbl_008,ukuba ngusomatjhithini kufuna ukubekezela,isiNdebele,nbl,female,16000,59520,3.72,238080,1,train
nchlt_nbl_008f_0402.wav,nbl_008,yini okwenza abafundi bazimisele,isiNdebele,nbl,female,16000,55680,3.48,222720,1,train
nchlt_nbl_008f_0407.wav,nbl_008,itheknoloji ihlanganisa abantu ephasini mazombe,isiNdebele,nbl,female,16000,69120,4.32,276480,1,train
nchlt_nbl_008f_0399.wav,nbl_008,izambatho zomacamo ziyabiza,isiNdebele,nbl,female,16000,72960,4.56,291840,1,train
nchlt_nbl_008f_0423.wav,nbl_008,utitjhere ofundisa ngezamarhwebo,isiNdebele,nbl,female,16000,61440,3.84,245760,1,train
nchlt_nbl_008f_0409.wav,nbl_008,ukuthoma ixhwebo kufuna umuntu abenokuncazana,isiNdebele,nbl,female,16000,74880,4.68,299520,1,train
nchlt_nbl_008f_0393.wav,nbl_008,amalungelo bekngewa makhuwa kuphela,isiNdebele,nbl,female,16000,109440,6.84,437760,1,train
nchlt_nbl_008f_0426.wav,nbl_008,ivezwenini incwadi enlathulula amazwina,isiNdebele,nbl,female,16000,101760,6.36,407040,1,train
nchlt_nbl_008f_0421.wav,nbl_008,kwenziwani erholweni,isiNdebele,nbl,female,16000,36480,2.28,145920,1,train
nchlt_nbl_008f_0413.wav,nbl_008,abomma ilanga labo lingamalanga alithoba kuseptember,isiNdebele,nbl,female,16000,97920,6.12,391680,1,train
nchlt_nbl_008f_0431.wav,nbl_008,uzola uthumbe unungorwana wesama izolo,isiNdebele,nbl,female,16000,69120,4.32,276480,1,train
nchlt_nbl_008f_0417.wav,nbl_008,kukhangiswa ngamasiko wesintu komjekejeke,isiNdebele,nbl,female,16000,63360,3.96,253440,1,train
nchlt_nbl_008f_0425.wav,nbl_008,ngubani umongameli webholo ephasini loke,isiNdebele,nbl,female,16000,55680,3.48,222720,1,train
nchlt_nbl_008f_0410.wav,nbl_008,umuntu unamazinyo amatjhumi amathathanambili,isiNdebele,nbl,female,16000,92160,5.76,368640,1,train
nchlt_nbl_008f_0438.wav,nbl_008,uyalila ujobb wephiko lezemvelo ngemali ebayilobako,isiNdebele,nbl,female,16000,88320,5.52,353280,1,train
nchlt_nbl_008f_0427.wav,nbl_008,banengi abafundi abenzo imfundo zepilo,isiNdebele,nbl,female,16000,72960,4.56,291840,1,train
nchlt_nbl_008f_0419.wav,nbl_008,ibumbano erhwebeni liyafuneka amalanga la,isiNdebele,nbl,female,16000,57600,3.6,230400,1,train
nchlt_nbl_008f_0430.wav,nbl_008,irhwebo lokuthenga izambatho,isiNdebele,nbl,female,16000,44160,2.76,176640,1,train
nchlt_nbl_008f_0442.wav,nbl_008,ubisika yinyanga yekuphuma kwengoma,isiNdebele,nbl,female,16000,74880,4.68,299520,1,train
nchlt_nbl_008f_0434.wav,nbl_008,best batsman in the world,isiNdebele,nbl,female,16000,53760,3.36,215040,1,train
nchlt_nbl_008f_0424.wav,nbl_008,umuntu unenyawo ezimbili,isiNdebele,nbl,female,16000,49920,3.12,199680,1,train
nchlt_nbl_008f_0429.wav,nbl_008,iinkoloyi nazo sele zinanabala ngelwazi,isiNdebele,nbl,female,16000,63360,3.96,253440,1,train
nchlt_nbl_008f_0440.wav,nbl_008,umrhatha kukudla okuthandwa khuulubobeba,isiNdebele,nbl,female,16000,94080,5.88,376320,1,train
nchlt_nbl_008f_0445.wav,nbl_008,umvumo uthengisa iphasi loke,isiNdebele,nbl,female,16000,48000,3.0,192000,1,train
nchlt_nbl_008f_0451.wav,nbl_008,amanzi siwathola lokha kuna izulu,isiNdebele,nbl,female,16000,57600,3.6,230400,1,train
nchlt_nbl_008f_0448.wav,nbl_008,amasummer awards abizwa bonongorwana behlobo,isiNdebele,nbl,female,16000,72960,4.56,291840,1,train
nchlt_nbl_008f_0433.wav,nbl_008,ngubani imbongi ekheya  valelwa ejele na,isiNdebele,nbl,female,16000,78720,4.92,314880,1,train
nchlt_nbl_008f_0447.wav,nbl_008,umxholo wabogogo wenyukile lonyakanje,isiNdebele,nbl,female,16000,103680,6.48,414720,1,train
